GID0,CODIGO1,NOME_MUN2,CO_IBGE3,CO_TEMA4,CO_SUBTE5,CO_INDIC6,NU_ANO7,VALOR8
5182,510030,Alto Araguaia,510030,1,3,42,2010,1.3
4912,431417,Pedras Altas,431417,1,3,42,2010,10.3
3984,410530,Céu Azul,410530,1,3,42,2010,0
5262,510628,Novo São Joaquim,510628,1,3,42,2010,1.6
5224,510390,General Carneiro,510390,1,3,42,2010,0.9
4681,430435,Candiota,430435,1,3,42,2010,3.7
4677,430400,Campo Novo,430400,1,3,42,2010,0.1
4121,411535,Maripá,411535,1,3,42,2010,0
4655,430237,Bom Progresso,430237,1,3,42,2010,1.4
5049,432140,Tenente Portela,432140,1,3,42,2010,0.5
4982,431780,Santo Augusto,431780,1,3,42,2010,0.4
4014,410752,Esperança Nova,410752,1,3,42,2010,0
4184,411980,Planalto,411980,1,3,42,2010,0.1
5309,510810,Tesouro,510810,1,3,42,2010,3.5
4815,431053,Itaara,431053,1,3,42,2010,0.2
221,150445,Medicilândia,150445,1,3,42,2010,8.9
4173,411900,Pérola d'Oeste,411900,1,3,42,2010,0.2
4608,430020,Ajuricaba,430020,1,3,42,2010,0.5
4859,431230,Miraguaí,431230,1,3,42,2010,0.1
4193,412035,Pranchita,412035,1,3,42,2010,0.1
4659,430258,Bozano,430258,1,3,42,2010,0
4437,420840,Itapiranga,420840,1,3,42,2010,0.3
4660,430260,Braga,430260,1,3,42,2010,0.2
4663,430280,Caçapava do Sul,430280,1,3,42,2010,0.8
4640,430185,Barra do Guarita,430185,1,3,42,2010,0.2
4887,431333,Nova Ramada,431333,1,3,42,2010,0.2
4729,430610,Cruz Alta,430610,1,3,42,2010,0.4
5156,500620,Nova Andradina,500620,1,3,42,2010,0.7
4172,411890,Pérola,411890,1,3,42,2010,0.6
4722,430590,Coronel Bicaco,430590,1,3,42,2010,0.7
5097,432370,Vista Gaúcha,432370,1,3,42,2010,0
4052,410990,Icaraíma,410990,1,3,42,2010,0.1
4914,431430,Pejuçara,431430,1,3,42,2010,0.2
4495,421223,Paraíso,421223,1,3,42,2010,0.4
4309,412880,Xambrê,412880,1,3,42,2010,0.3
4754,430710,Herval,430710,1,3,42,2010,0.8
4339,420208,Bandeirante,420208,1,3,42,2010,0.9
4586,421875,Tunápolis,421875,1,3,42,2010,0.4
4247,412440,Santo Antônio do Sudoeste,412440,1,3,42,2010,0.4
4410,420640,Guaraciaba,420640,1,3,42,2010,0.2
4943,431540,Redentora,431540,1,3,42,2010,1.2
4242,412402,Santa Tereza do Oeste,412402,1,3,42,2010,2
4558,421670,São José do Cedro,421670,1,3,42,2010,0.2
3979,410480,Cascavel,410480,1,3,42,2010,0
3943,410275,Bela Vista da Caroba,410275,1,3,42,2010,0.4
4901,431390,Panambi,431390,1,3,42,2010,0.1
4920,431449,Pinheirinho do Vale,431449,1,3,42,2010,0.7
3935,410200,Assis Chateaubriand,410200,1,3,42,2010,0
4202,412100,Querência do Norte,412100,1,3,42,2010,0.7
4389,420500,Dionísio Cerqueira,420500,1,3,42,2010,0.4
3976,410460,Capitão Leônidas Marques,410460,1,3,42,2010,0
4538,421555,Santa Helena,421555,1,3,42,2010,0.4
4343,420215,Belmonte,420215,1,3,42,2010,0.4
4519,421415,Princesa,421415,1,3,42,2010,0.1
3959,410347,Cafezal do Sul,410347,1,3,42,2010,1.8
4775,430840,Formigueiro,430840,1,3,42,2010,1.2
4826,431100,Jaguarão,431100,1,3,42,2010,0.6
3951,410315,Bom Jesus do Sul,410315,1,3,42,2010,0.2
4756,430730,Erval Seco,430730,1,3,42,2010,0.1
3956,410337,Brasilândia do Sul,410337,1,3,42,2010,0.3
4098,411345,Lindoeste,411345,1,3,42,2010,0
4297,412810,Umuarama,412810,1,3,42,2010,0.3
4900,431380,Palmitinho,431380,1,3,42,2010,0.6
4552,421625,São João do Oeste,421625,1,3,42,2010,0.6
5175,500797,Taquarussu,500797,1,3,42,2010,1.5
4821,431075,Ivorá,431075,1,3,42,2010,0.2
3941,410260,Barracão,410260,1,3,42,2010,0.2
4921,431450,Pinheiro Machado,431450,1,3,42,2010,0.4
5037,432065,Silveira Martins,432065,1,3,42,2010,1.8
4717,430570,Condor,430570,1,3,42,2010,0.1
4208,412140,Realeza,412140,1,3,42,2010,0.1
5101,500020,Água Clara,500020,1,3,42,2010,3.1
4899,431370,Palmeira das Missões,431370,1,3,42,2010,0.4
4237,412382,Santa Lúcia,412382,1,3,42,2010,0.2
5279,510706,Querência,510706,1,3,42,2010,3.2
3921,410100,Ampére,410100,1,3,42,2010,0.1
4388,420490,Descanso,420490,1,3,42,2010,0.6
4294,412795,Tupãssi,412795,1,3,42,2010,0
4669,430340,Caiçara,430340,1,3,42,2010,0.5
4564,421720,São Miguel do Oeste,421720,1,3,42,2010,0.2
4737,430642,Dois Irmãos das Missões,430642,1,3,42,2010,1
4426,420765,Iporã do Oeste,420765,1,3,42,2010,0.3
4651,430223,Boa Vista do Incra,430223,1,3,42,2010,0.1
4412,420660,Guarujá do Sul,420660,1,3,42,2010,0.1
5127,500325,Costa Rica,500325,1,3,42,2010,1.4
4177,411925,Pinhal de São Bento,411925,1,3,42,2010,0.1
5047,432132,Taquaruçu do Sul,432132,1,3,42,2010,0.3
4768,430800,Faxinal do Soturno,430800,1,3,42,2010,0.6
4945,431550,Restinga Seca,431550,1,3,42,2010,1
5095,432350,Vista Alegre,432350,1,3,42,2010,1.7
4074,411155,Ivaté,411155,1,3,42,2010,0.4
4473,421100,Mondaí,421100,1,3,42,2010,0.6
4992,431843,São João do Polêsine,431843,1,3,42,2010,0
4226,412280,Salgado Filho,412280,1,3,42,2010,0.5
4975,431730,Santa Vitória do Palmar,431730,1,3,42,2010,0.6
4884,431310,Nova Palma,431310,1,3,42,2010,0.5
5186,510060,Alto Taquari,510060,1,3,42,2010,0.5
4171,411885,Perobal,411885,1,3,42,2010,2.1
4711,430543,Chuí,430543,1,3,42,2010,1.2
3949,410305,Boa Vista da Aparecida,410305,1,3,42,2010,0.4
3918,410070,Alto Piquiri,410070,1,3,42,2010,0.9
4231,412330,Santa Cruz de Monte Castelo,412330,1,3,42,2010,0.1
4236,412380,Santa Izabel do Oeste,412380,1,3,42,2010,0.3
4777,430845,Fortaleza dos Valos,430845,1,3,42,2010,0
5089,432310,Vicente Dutra,432310,1,3,42,2010,1.3
4150,411725,Nova Prata do Iguaçu,411725,1,3,42,2010,0.2
4340,420209,Barra Bonita,420209,1,3,42,2010,0.4
4778,430850,Frederico Westphalen,430850,1,3,42,2010,0.4
4110,411435,Manfrinópolis,411435,1,3,42,2010,0.3
5025,432020,Seberi,432020,1,3,42,2010,0.5
4087,411275,Jesuítas,411275,1,3,42,2010,0.5
4024,410785,Flor da Serra do Sul,410785,1,3,42,2010,0.3
4028,410820,Formosa do Oeste,410820,1,3,42,2010,0
270,150730,São Félix do Xingu,150730,1,3,42,2010,3.8
4919,431447,Pinhal Grande,431447,1,3,42,2010,0.6
5199,510260,Campinápolis,510260,1,3,42,2010,4
4964,431670,Santa Bárbara do Sul,431670,1,3,42,2010,0.1
4320,420080,Anchieta,420080,1,3,42,2010,0.5
3958,410345,Cafelândia,410345,1,3,42,2010,0.1
4960,431645,Salto do Jacuí,431645,1,3,42,2010,0.4
4140,411670,Nova Aurora,411670,1,3,42,2010,0.7
4971,431700,Santana da Boa Vista,431700,1,3,42,2010,1.3
4530,421507,Riqueza,421507,1,3,42,2010,0.3
4804,431000,Ibirubá,431000,1,3,42,2010,0.1
4429,420775,Iraceminha,420775,1,3,42,2010,0.5
4491,421200,Palma Sola,421200,1,3,42,2010,0.2
4532,421520,Romelândia,421520,1,3,42,2010,0.2
4190,412020,Porto Rico,412020,1,3,42,2010,1.8
3994,410630,Corbélia,410630,1,3,42,2010,0.1
4648,430215,Boa Vista das Missões,430215,1,3,42,2010,0
4742,430670,Dona Francisca,430670,1,3,42,2010,0.4
4396,420535,Flor do Sertão,420535,1,3,42,2010,0
4062,411065,Iracema do Oeste,411065,1,3,42,2010,0.2
4228,412300,Salto do Lontra,412300,1,3,42,2010,0.2
4923,431460,Piratini,431460,1,3,42,2010,0.8
247,150590,Porto de Moz,150590,1,3,42,2010,36.2
4010,410725,Douradina,410725,1,3,42,2010,0.7
4031,410840,Francisco Beltrão,410840,1,3,42,2010,0.1
4291,412785,Três Barras do Paraná,412785,1,3,42,2010,0.1
4143,411695,Nova Esperança do Sudoeste,411695,1,3,42,2010,0.4
4607,430010,Agudo,430010,1,3,42,2010,0.5
5189,510120,Araguainha,510120,1,3,42,2010,1.8
5113,500200,Batayporã,500200,1,3,42,2010,0.8
4359,420310,Caibi,420310,1,3,42,2010,0.3
4665,430300,Cachoeira do Sul,430300,1,3,42,2010,0.8
4114,411470,Maria Helena,411470,1,3,42,2010,0
4235,412370,Santa Isabel do Ivaí,412370,1,3,42,2010,0.1
4118,411510,Mariluz,411510,1,3,42,2010,0.1
3981,410500,Catanduvas,410500,1,3,42,2010,1.9
4814,431050,Iraí,431050,1,3,42,2010,0.5
4493,421210,Palmitos,421210,1,3,42,2010,0.6
5300,510785,São Félix do Araguaia,510785,1,3,42,2010,3.3
4823,431085,Jaboticaba,431085,1,3,42,2010,0.2
4563,421715,São Miguel da Boa Vista,421715,1,3,42,2010,0.5
4630,430130,Arroio Grande,430130,1,3,42,2010,0.6
4728,430607,Cristal do Sul,430607,1,3,42,2010,0.5
3947,410302,Boa Esperança do Iguaçu,410302,1,3,42,2010,0.1
4466,421050,Maravilha,421050,1,3,42,2010,0
5195,510180,Barra do Garças,510180,1,3,42,2010,1.2
4707,430530,Chapada,430530,1,3,42,2010,0.1
4385,420470,Cunha Porã,420470,1,3,42,2010,0.1
5012,431936,São Pedro das Missões,431936,1,3,42,2010,0.2
5168,500755,Santa Rita do Pardo,500755,1,3,42,2010,2.3
4365,420350,Campo Erê,420350,1,3,42,2010,0.5
4197,412065,Quarto Centenário,412065,1,3,42,2010,0.1
4266,412590,São Pedro do Paraná,412590,1,3,42,2010,2.3
4800,430975,Ibarama,430975,1,3,42,2010,0.1
4099,411350,Loanda,411350,1,3,42,2010,0.2
4917,431445,Pinhal,431445,1,3,42,2010,0
305,160050,Oiapoque,160050,1,3,42,2010,1.4
4764,430781,Estrela Velha,430781,1,3,42,2010,0.4
4618,430064,Ametista do Sul,430064,1,3,42,2010,1.2
4942,431535,Quinze de Novembro,431535,1,3,42,2010,0
4035,410860,Goioerê,410860,1,3,42,2010,0.2
4837,431142,Lajeado do Bugre,431142,1,3,42,2010,0.2
4009,410720,Dois Vizinhos,410720,1,3,42,2010,0
5463,521310,Mineiros,521310,1,3,42,2010,0.4
5525,521940,Santa Rita do Araguaia,521940,1,3,42,2010,2
4951,431590,Rodeio Bonito,431590,1,3,42,2010,0.4
4542,421568,Santa Terezinha do Progresso,421568,1,3,42,2010,0
4012,410740,Enéas Marques,410740,1,3,42,2010,0.1
4281,412690,Tapira,412690,1,3,42,2010,0
4893,431344,Novo Tiradentes,431344,1,3,42,2010,0.3
3922,410105,Anahy,410105,1,3,42,2010,0.1
4000,410660,Cruzeiro do Oeste,410660,1,3,42,2010,1.2
4704,430515,Cerro Grande,430515,1,3,42,2010,1.1
4904,431402,Paraíso do Sul,431402,1,3,42,2010,0.4
4924,431470,Planalto,431470,1,3,42,2010,0.6
5310,510820,Torixoréu,510820,1,3,42,2010,1.1
4895,431349,Novo Barreiro,431349,1,3,42,2010,0
176,150172,Brasil Novo,150172,1,3,42,2010,10.4
4240,412395,Santa Mônica,412395,1,3,42,2010,4.7
4575,421795,Tigrinhos,421795,1,3,42,2010,0
4994,431845,São José das Missões,431845,1,3,42,2010,0.3
3955,410335,Braganey,410335,1,3,42,2010,0
3999,410657,Cruzeiro do Iguaçu,410657,1,3,42,2010,0.1
4958,431642,Sagrada Família,431642,1,3,42,2010,0.4
4629,430120,Arroio do Tigre,430120,1,3,42,2010,1
4613,430050,Alpestre,430050,1,3,42,2010,1.6
4122,411540,Marmeleiro,411540,1,3,42,2010,0.3
4678,430410,Campos Borges,430410,1,3,42,2010,0.2
4296,412800,Ubiratã,412800,1,3,42,2010,0
4959,431643,Saldanha Marinho,431643,1,3,42,2010,0.3
5271,510670,Ponte Branca,510670,1,3,42,2010,1.2
4839,431160,Liberato Salzano,431160,1,3,42,2010,0.2
4201,412090,Quedas do Iguaçu,412090,1,3,42,2010,0.5
4824,431087,Jacuizinho,431087,1,3,42,2010,0.9
5105,500080,Anaurilândia,500080,1,3,42,2010,1.3
4054,411005,Iguatu,411005,1,3,42,2010,0
4386,420475,Cunhataí,420475,1,3,42,2010,0.4
4832,431123,Lagoa Bonita do Sul,431123,1,3,42,2010,0.4
4351,420257,Bom Jesus do Oeste,420257,1,3,42,2010,0.3
4693,430470,Carazinho,430470,1,3,42,2010,0.4
4874,431270,Nonoai,431270,1,3,42,2010,0.6
4566,421730,Saudades,421730,1,3,42,2010,0.3
4134,411610,Moreira Sales,411610,1,3,42,2010,0.1
5117,500230,Brasilândia,500230,1,3,42,2010,1
5289,510735,São José do Xingu,510735,1,3,42,2010,1.7
4117,411500,Marilena,411500,1,3,42,2010,0.3
4472,421090,Modelo,421090,1,3,42,2010,0.1
4913,431420,Pedro Osório,431420,1,3,42,2010,0.4
4534,421535,Saltinho,421535,1,3,42,2010,0.1
4147,411720,Nova Olímpia,411720,1,3,42,2010,0
4255,412520,São Jorge d'Oeste,412520,1,3,42,2010,0.2
5180,510020,Água Boa,510020,1,3,42,2010,0.8
4894,431346,Novo Xingu,431346,1,3,42,2010,0
4718,430580,Constantina,430580,1,3,42,2010,0.2
4548,421600,São Carlos,421600,1,3,42,2010,0.5
3762,354425,Rosana,354425,1,3,42,2010,1.8
3967,410405,Campo Bonito,410405,1,3,42,2010,0
4050,410975,Ibema,410975,1,3,42,2010,0.1
5204,510270,Canarana,510270,1,3,42,2010,3.5
4644,430195,Barra Funda,430195,1,3,42,2010,0
4304,412860,Verê,412860,1,3,42,2010,0
5123,500295,Chapadão do Sul,500295,1,3,42,2010,0.1
5039,432070,Sobradinho,432070,1,3,42,2010,0.7
5112,500190,Bataguassu,500190,1,3,42,2010,0.1
4716,430560,Colorado,430560,1,3,42,2010,0
5270,510665,Pontal do Araguaia,510665,1,3,42,2010,0.2
4890,431339,Novo Cabrais,431339,1,3,42,2010,0.2
4207,412135,Rancho Alegre D'Oeste,412135,1,3,42,2010,0.2
4569,421755,Serra Alta,421755,1,3,42,2010,0.1
5024,432010,Sarandi,432010,1,3,42,2010,0.2
4210,412160,Renascença,412160,1,3,42,2010,0
4545,421575,São Bernardino,421575,1,3,42,2010,0.2
4614,430055,Alto Alegre,430055,1,3,42,2010,0
4703,430513,Cerro Branco,430513,1,3,42,2010,0.8
297,160015,Pedra Branca do Amapari,160015,1,3,42,2010,5.1
4878,431295,Nova Boa Vista,431295,1,3,42,2010,0
4044,410930,Guaraniaçu,410930,1,3,42,2010,0.3
4504,421290,Pinhalzinho,421290,1,3,42,2010,0
5065,432195,Trindade do Sul,432195,1,3,42,2010,0.4
4280,412680,Tapejara,412680,1,3,42,2010,0.1
4315,420050,Águas de Chapecó,420050,1,3,42,2010,0.2
4146,411710,Nova Londrina,411710,1,3,42,2010,0.3
5028,432030,Selbach,432030,1,3,42,2010,0.1
3987,410560,Cidade Gaúcha,410560,1,3,42,2010,0.1
4183,411970,Planaltina do Paraná,411970,1,3,42,2010,0
4955,431620,Rondinha,431620,1,3,42,2010,0.1
5027,432026,Segredo,432026,1,3,42,2010,0.6
4293,412790,Tuneiras do Oeste,412790,1,3,42,2010,0.9
4612,430047,Almirante Tamandaré do Sul,430047,1,3,42,2010,0.1
4747,430690,Encruzilhada do Sul,430690,1,3,42,2010,0.6
4759,430750,Espumoso,430750,1,3,42,2010,0.2
4788,430912,Gramado dos Loureiros,430912,1,3,42,2010,0
4907,431406,Passa Sete,431406,1,3,42,2010,1.3
4006,410710,Diamante do Norte,410710,1,3,42,2010,0.1
5294,510774,Santa Cruz do Xingu,510774,1,3,42,2010,1.8
4372,420410,Caxambu do Sul,420410,1,3,42,2010,0.3
5068,432215,Tunas,432215,1,3,42,2010,0.7
4572,421775,Sul Brasil,421775,1,3,42,2010,0.5
4683,430450,Canguçu,430450,1,3,42,2010,0.3
3964,410390,Campina da Lagoa,410390,1,3,42,2010,0.1
4223,412260,Rondon,412260,1,3,42,2010,0.1
4679,430420,Candelária,430420,1,3,42,2010,0.6
4090,411295,Juranda,411295,1,3,42,2010,0
4946,431555,Rio dos Índios,431555,1,3,42,2010,0.4
4560,421690,São Lourenço do Oeste,421690,1,3,42,2010,0.4
4071,411130,Itaúna do Sul,411130,1,3,42,2010,0
4748,430692,Engenho Velho,430692,1,3,42,2010,1.6
4069,411120,Itapejara d'Oeste,411120,1,3,42,2010,0.1
5063,432185,Três Palmeiras,432185,1,3,42,2010,0.1
5259,510625,Nova Xavantina,510625,1,3,42,2010,1.8
4479,421140,Nova Erechim,421140,1,3,42,2010,0.1
5283,510719,Ribeirãozinho,510719,1,3,42,2010,0.5
4872,431265,Não-Me-Toque,431265,1,3,42,2010,0.1
4431,420785,Irati,420785,1,3,42,2010,0.2
4251,412480,São João,412480,1,3,42,2010,0.1
4588,421885,União do Oeste,421885,1,3,42,2010,0.1
4308,412870,Vitorino,412870,1,3,42,2010,0.1
3953,410322,Bom Sucesso do Sul,410322,1,3,42,2010,0
5043,432100,Tapera,432100,1,3,42,2010,0.1
4042,410910,Guaporema,410910,1,3,42,2010,0.4
3920,410090,Amaporã,410090,1,3,42,2010,1.3
4834,431127,Lagoa dos Três Cantos,431127,1,3,42,2010,0
4444,420895,Jardinópolis,420895,1,3,42,2010,0.4
4480,421145,Nova Itaberaba,421145,1,3,42,2010,0.2
4316,420055,Águas Frias,420055,1,3,42,2010,0
4016,410754,Espigão Alto do Iguaçu,410754,1,3,42,2010,0.8
4507,421315,Planalto Alegre,421315,1,3,42,2010,0.1
4702,430512,Cerrito,430512,1,3,42,2010,0.5
4833,431125,Lagoão,431125,1,3,42,2010,0.5
4954,431610,Ronda Alta,431610,1,3,42,2010,0.4
5510,521810,Portelândia,521810,1,3,42,2010,0.5
4039,410890,Guairaçá,410890,1,3,42,2010,1.4
4081,411220,Janiópolis,411220,1,3,42,2010,0.2
4483,421165,Novo Horizonte,421165,1,3,42,2010,2.7
3915,410045,Altamira do Paraná,410045,1,3,42,2010,0.9
5383,520547,Chapadão do Céu,520547,1,3,42,2010,0.6
3946,410300,Boa Esperança,410300,1,3,42,2010,0.1
295,160005,Serra do Navio,160005,1,3,42,2010,3
4720,430585,Coqueiros do Sul,430585,1,3,42,2010,0
4131,411590,Mirador,411590,1,3,42,2010,0.4
4380,420440,Coronel Freitas,420440,1,3,42,2010,0.4
4413,420665,Guatambú,420665,1,3,42,2010,0.2
4398,420543,Formosa do Sul,420543,1,3,42,2010,0.4
4285,412730,Terra Rica,412730,1,3,42,2010,0.1
4520,421420,Quilombo,421420,1,3,42,2010,0.3
4145,411705,Nova Laranjeiras,411705,1,3,42,2010,0.6
4376,420420,Chapecó,420420,1,3,42,2010,0.2
5399,520725,Doverlândia,520725,1,3,42,2010,6.2
4926,431477,Pontão,431477,1,3,42,2010,0.5
3997,410650,Coronel Vivida,410650,1,3,42,2010,0.2
5040,432080,Soledade,432080,1,3,42,2010,0.8
4167,411850,Pato Branco,411850,1,3,42,2010,0.1
4007,410712,Diamante do Sul,410712,1,3,42,2010,1.4
4750,430695,Entre Rios do Sul,430695,1,3,42,2010,0.3
5080,432253,Vale do Sol,432253,1,3,42,2010,0.2
5177,500830,Três Lagoas,500830,1,3,42,2010,0.3
4217,412215,Rio Bonito do Iguaçu,412215,1,3,42,2010,0.1
5544,522050,Serranópolis,522050,1,3,42,2010,0.4
4277,412665,Sulina,412665,1,3,42,2010,0
4106,411400,Mamborê,411400,1,3,42,2010,0.1
3441,351535,Euclides da Cunha Paulista,351535,1,3,42,2010,0.3
4448,420917,Jupiá,420917,1,3,42,2010,0.6
4796,430957,Herveiras,430957,1,3,42,2010,0
4981,431775,Santo Antônio do Planalto,431775,1,3,42,2010,0
5090,432320,Victor Graeff,432320,1,3,42,2010,0
4017,410755,Farol,410755,1,3,42,2010,0.2
5038,432067,Sinimbu,432067,1,3,42,2010,0.8
4161,411800,Paraíso do Norte,411800,1,3,42,2010,0
4675,430380,Campinas do Sul,430380,1,3,42,2010,0.3
4402,420560,Galvão,420560,1,3,42,2010,0.4
4948,431570,Rio Pardo,431570,1,3,42,2010,0.9
4381,420445,Coronel Martins,420445,1,3,42,2010,1
4730,430613,Cruzaltense,430613,1,3,42,2010,0.4
4645,430200,Barros Cassal,430200,1,3,42,2010,0.9
3931,410170,Araruna,410170,1,3,42,2010,0
4543,421569,Santiago do Sul,421569,1,3,42,2010,0
4165,411840,Paranavaí,411840,1,3,42,2010,0.4
4059,411040,Indianópolis,411040,1,3,42,2010,0.3
4689,430466,Capão do Leão,430466,1,3,42,2010,1.5
3986,410550,Cianorte,410550,1,3,42,2010,0.1
4769,430805,Faxinalzinho,430805,1,3,42,2010,0.2
304,160040,Mazagão,160040,1,3,42,2010,30.4
4866,431245,Morro Redondo,431245,1,3,42,2010,0.1
4864,431242,Mormaço,431242,1,3,42,2010,0.1
4646,430205,Benjamin Constant do Sul,430205,1,3,42,2010,0.2
4789,430915,Gramado Xavier,430915,1,3,42,2010,0.5
3985,410540,Chopinzinho,410540,1,3,42,2010,0.2
4379,420435,Cordilheira Alta,420435,1,3,42,2010,0
4467,421055,Marema,421055,1,3,42,2010,0.2
4141,411680,Nova Cantu,411680,1,3,42,2010,0
4138,411650,Nova Aliança do Ivaí,411650,1,3,42,2010,0
4120,411530,Mariópolis,411530,1,3,42,2010,0.2
4947,431560,Rio Grande,431560,1,3,42,2010,0.7
5349,520310,Baliza,520310,1,3,42,2010,10.3
4755,430720,Erval Grande,430720,1,3,42,2010,0.1
5017,431970,São Valentim,431970,1,3,42,2010,0.3
4909,431410,Passo Fundo,431410,1,3,42,2010,0.3
4271,412627,Saudade do Iguaçu,412627,1,3,42,2010,0.1
4550,421610,São Domingos,421610,1,3,42,2010,0.1
4268,412610,São Tomé,412610,1,3,42,2010,0
4261,412555,São Manoel do Paraná,412555,1,3,42,2010,0.7
5052,432146,Tio Hugo,432146,1,3,42,2010,0.3
4094,411325,Laranjal,411325,1,3,42,2010,0.5
3872,355430,Teodoro Sampaio,355430,1,3,42,2010,0.2
4753,430705,Ernestina,430705,1,3,42,2010,0
4825,431090,Jacutinga,431090,1,3,42,2010,0.3
4392,420517,Entre Rios,420517,1,3,42,2010,0
4601,421970,Xaxim,421970,1,3,42,2010,0.2
5084,432270,Vera Cruz,432270,1,3,42,2010,0.2
4452,420945,Lajeado Grande,420945,1,3,42,2010,0
4083,411240,Japurá,411240,1,3,42,2010,0
4915,431440,Pelotas,431440,1,3,42,2010,0.6
4940,431531,Quatro Irmãos,431531,1,3,42,2010,0.4
5122,500290,Cassilândia,500290,1,3,42,2010,1.6
4803,430995,Ibirapuitã,430995,1,3,42,2010,0.1
5033,432050,Sertão,432050,1,3,42,2010,0
4249,412460,São Carlos do Ivaí,412460,1,3,42,2010,0.1
4427,420768,Ipuaçu,420768,1,3,42,2010,0.2
4048,410965,Honório Serpa,410965,1,3,42,2010,0.1
4927,431478,Ponte Preta,431478,1,3,42,2010,0.2
4095,411330,Laranjeiras do Sul,411330,1,3,42,2010,0.2
4967,431680,Santa Cruz do Sul,431680,1,3,42,2010,0.4
3988,410570,Clevelândia,410570,1,3,42,2010,0.2
4902,431395,Pantano Grande,431395,1,3,42,2010,0.4
4873,431267,Nicolau Vergueiro,431267,1,3,42,2010,0
4091,411300,Jussara,411300,1,3,42,2010,0
4279,412670,Tamboara,412670,1,3,42,2010,1.5
4488,421187,Paial,421187,1,3,42,2010,0.2
3971,410430,Campo Mourão,410430,1,3,42,2010,0
4820,431070,Itatiba do Sul,431070,1,3,42,2010,0.2
4657,430245,Boqueirão do Leão,430245,1,3,42,2010,0.5
4599,421950,Xanxerê,421950,1,3,42,2010,0.1
4189,412015,Porto Barreiro,412015,1,3,42,2010,0.1
5499,521645,Perolândia,521645,1,3,42,2010,1
4637,430170,Barão de Cotegipe,430170,1,3,42,2010,0.1
4813,431046,Ipiranga do Sul,431046,1,3,42,2010,0
4102,411373,Luiziana,411373,1,3,42,2010,0.1
4284,412720,Terra Boa,412720,1,3,42,2010,0.1
4568,421750,Seara,421750,1,3,42,2010,0.6
4222,412250,Roncador,412250,1,3,42,2010,0.2
5139,500440,Inocência,500440,1,3,42,2010,8
4725,430597,Coxilha,430597,1,3,42,2010,0.3
4848,431180,Marau,431180,1,3,42,2010,2.1
4331,420165,Arvoredo,420165,1,3,42,2010,1.4
4170,411880,Peabiru,411880,1,3,42,2010,0.1
4774,430830,Fontoura Xavier,430830,1,3,42,2010,0.9
5340,520150,Aporé,520150,1,3,42,2010,4.4
4627,430107,Arroio do Padre,430107,1,3,42,2010,0.8
4910,431413,Paulo Bento,431413,1,3,42,2010,0.1
4311,420010,Abelardo Luz,420010,1,3,42,2010,0.2
5003,431880,São Lourenço do Sul,431880,1,3,42,2010,1.1
5083,432260,Venâncio Aires,432260,1,3,42,2010,0.5
4617,430063,Amaral Ferrador,430063,1,3,42,2010,0.6
3729,354130,Presidente Epitácio,354130,1,3,42,2010,0.2
310,160080,Vitória do Jari,160080,1,3,42,2010,31.8
4159,411780,Palmital,411780,1,3,42,2010,0.9
4643,430192,Barra do Rio Azul,430192,1,3,42,2010,0
4739,430650,Dom Feliciano,430650,1,3,42,2010,0.5
4013,410750,Engenheiro Beltrão,410750,1,3,42,2010,0
4433,420800,Itá,420800,1,3,42,2010,0.6
4350,420253,Bom Jesus,420253,1,3,42,2010,0.1
4936,431515,Progresso,431515,1,3,42,2010,0.6
5366,520440,Caiapônia,520440,1,3,42,2010,3.6
4252,412490,São João do Caiuá,412490,1,3,42,2010,0.1
4256,412530,São Jorge do Ivaí,412530,1,3,42,2010,0
4245,412420,Santo Antônio do Caiuá,412420,1,3,42,2010,0.7
4023,410780,Floraí,410780,1,3,42,2010,0
3917,410060,Alto Paraná,410060,1,3,42,2010,1.3
4142,411690,Nova Esperança,411690,1,3,42,2010,0.1
4123,411545,Marquinho,411545,1,3,42,2010,0.4
4600,421960,Xavantina,421960,1,3,42,2010,0.5
3973,410442,Candói,410442,1,3,42,2010,0.4
4751,430697,Erebango,430697,1,3,42,2010,0.2
4624,430090,Aratiba,430090,1,3,42,2010,0.1
4127,411573,Mato Rico,411573,1,3,42,2010,0.4
4111,411440,Mangueirinha,411440,1,3,42,2010,0.4
4760,430755,Estação,430755,1,3,42,2010,0
4487,421185,Ouro Verde,421185,1,3,42,2010,0.1
293,150835,Vitória do Xingu,150835,1,3,42,2010,7.7
4395,420530,Faxinal dos Guedes,420530,1,3,42,2010,0.9
5342,520170,Aragarças,520170,1,3,42,2010,0.5
279,150780,Senador José Porfírio,150780,1,3,42,2010,13
306,160053,Porto Grande,160053,1,3,42,2010,6.4
4752,430700,Erechim,430700,1,3,42,2010,0.1
5251,510617,Nova Nazaré,510617,1,3,42,2010,2.8
4995,431846,São José do Herval,431846,1,3,42,2010,1.3
4908,431407,Passo do Sobrado,431407,1,3,42,2010,0.3
4631,430140,Arvorezinha,430140,1,3,42,2010,0.2
4817,431057,Itapuca,431057,1,3,42,2010,1.3
4154,411740,Ourizona,411740,1,3,42,2010,0
5352,520340,Bom Jardim de Goiás,520340,1,3,42,2010,8.4
